"dates","prec"
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-29,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0.100000001490116
2013-03-30,0.400000005960464
2013-03-30,0.100000001490116
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-30,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0.100000001490116
2013-03-31,0
2013-03-31,0.100000001490116
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-03-31,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-01,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-02,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-03,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-04,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-05,0
2013-04-06,0
2013-04-06,0
2013-04-06,0
2013-04-06,0
2013-04-06,0
2013-04-06,0
2013-04-06,0
2013-04-06,0
2013-04-06,0
2013-04-06,0
2013-04-06,0
2013-04-06,0
2013-04-06,0
